R:A::C:P,0,1 4,2 6,3,5
0,0.022988505747126436,0.017959770114942528,0.00646551724137931,0.0021551724137931034,0.0035919540229885057
1 4,0.07183908045977011,0.1235632183908046,0.07255747126436782,0.033764367816091954,0.02442528735632184
2 6,0.06321839080459771,0.1257183908045977,0.14870689655172414,0.06752873563218391,0.07327586206896551
3,0.01221264367816092,0.01867816091954023,0.020114942528735632,0.010775862068965518,0.011494252873563218
5,0.01221264367816092,0.01867816091954023,0.015086206896551725,0.013649425287356323,0.009339080459770116
