R:A::C:P,0,1 6,2 4,3 5
0,0.022988505747126436,0.015086206896551725,0.009339080459770116,0.005747126436781609
1 6,0.10129310344827586,0.1903735632183908,0.13218390804597702,0.1307471264367816
2 4,0.033764367816091954,0.07112068965517242,0.07686781609195402,0.06824712643678162
3 5,0.02442528735632184,0.033764367816091954,0.03879310344827586,0.04525862068965517
