R:A::C:P,0,1 6,2 4,3 5
0,0.12598425196850394,0.04861111111111111,0.036312849162011177,0.022988505747126436
1 6,0.5551181102362205,0.6134259259259259,0.5139664804469274,0.5229885057471264
2 4,0.18503937007874016,0.22916666666666666,0.2988826815642458,0.27298850574712646
3 5,0.13385826771653545,0.1087962962962963,0.15083798882681565,0.1810344827586207
