R:A::C:P,0 2,1 4,3,5 6
0 2,0.33884297520661155,0.3201581027667984,0.30526315789473685,0.2774869109947644
1 4,0.45867768595041325,0.39920948616600793,0.3684210526315789,0.3769633507853403
3,0.05371900826446281,0.05533596837944664,0.09473684210526316,0.07329842931937172
5 6,0.1487603305785124,0.22529644268774704,0.23157894736842105,0.27225130890052357
