R:A::C:P,0 1 3 6,2,4 5
0 1 3 6,0.6754385964912281,0.13157894736842105,0.19298245614035087
2,0.6176470588235294,0.23529411764705882,0.14705882352941177
4 5,0.5454545454545454,0.18181818181818182,0.2727272727272727
