R:A::C:P,0 1 6,2 3,4,5
0 1 6,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.05555555555555555
2 3,0.4090909090909091,0.3787878787878788,0.10606060606060606,0.10606060606060606
4,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.0
5,0.375,0.625,0.0,0.0
