R:A::C:P,0,1 3,2 4 5,6
0,0.3939393939393939,0.14583333333333334,0.16279069767441862,0.0
1 3,0.42424242424242425,0.625,0.4418604651162791,0.5
2 4 5,0.18181818181818182,0.20833333333333334,0.3953488372093023,0.5
6,0.0,0.020833333333333332,0.0,0.0
