R:A::C:P,0 1 2 5 6,3,4
0 1 2 5 6,0.6923076923076923,0.11740890688259109,0.09716599190283401
3,0.02834008097165992,0.016194331983805668,0.004048582995951417
4,0.016194331983805668,0.008097165991902834,0.020242914979757085
