R:A::C:P,0 4,1 2 3 5,6
0 4,0.29333333333333333,0.13372093023255813,0.12962962962962962
1 2 3 5,0.6666666666666666,0.813953488372093,0.8518518518518519
6,0.04,0.05232558139534884,0.018518518518518517
