R:A::C:P,0 4,1 2 3 5,6
0 4,0.5945945945945946,0.3108108108108108,0.0945945945945946
1 2 3 5,0.34965034965034963,0.48951048951048953,0.16083916083916083
6,0.375,0.5625,0.0625
