R:A::C:P,0 2 4 6,1 5,3
0 2 4 6,0.29559748427672955,0.09433962264150944,0.10062893081761007
1 5,0.2389937106918239,0.14465408805031446,0.08176100628930817
3,0.025157232704402517,0.006289308176100629,0.012578616352201259
