name,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
1H6_Lucy,0.037383177570093455,0.06542056074766354,0.2590120160213618,0.07610146862483311,0.018691588785046728,0.04539385847797063,0.08945260347129506,0.06809078771695594,0.04672897196261682,0.1295060080106809,0.07076101468624833,0.03204272363150868,0.0,0.01335113484646195,0.04806408544726302
1H6_MESSENGERS.ENGLISH.1,0.06578947368421052,0.05263157894736842,0.23684210526315788,0.08552631578947369,0.019736842105263157,0.046052631578947366,0.05921052631578947,0.06578947368421052,0.046052631578947366,0.14473684210526316,0.06578947368421052,0.039473684210526314,0.0,0.019736842105263157,0.05263157894736842
1H6_MESSENGERS.ENGLISH.3,0.04926108374384237,0.0665024630541872,0.25862068965517243,0.04926108374384237,0.029556650246305417,0.034482758620689655,0.09359605911330049,0.05172413793103448,0.03694581280788178,0.14532019704433496,0.07881773399014778,0.03201970443349754,0.0,0.014778325123152709,0.059113300492610835
1H6_MESSENGERS.FRENCH.1,0.023622047244094488,0.10236220472440945,0.2204724409448819,0.11811023622047244,0.031496062992125984,0.07874015748031496,0.023622047244094488,0.03937007874015748,0.07086614173228346,0.12598425196850394,0.07874015748031496,0.031496062992125984,0.0,0.007874015748031496,0.047244094488188976
1H6_MasterGunner,0.03680981595092025,0.0736196319018405,0.20245398773006135,0.03067484662576687,0.08588957055214724,0.05521472392638037,0.049079754601226995,0.07975460122699386,0.04294478527607362,0.15950920245398773,0.10429447852760736,0.024539877300613498,0.0,0.012269938650306749,0.04294478527607362
1H6_Mayor,0.06060606060606061,0.06060606060606061,0.24242424242424243,0.06060606060606061,0.030303030303030304,0.03535353535353535,0.09595959595959595,0.030303030303030304,0.04040404040404041,0.12121212121212122,0.10606060606060606,0.04040404040404041,0.0,0.025252525252525252,0.050505050505050504
1H6_Mortimer,0.04285714285714286,0.058333333333333334,0.20595238095238094,0.05,0.015476190476190477,0.0869047619047619,0.10833333333333334,0.06428571428571428,0.04047619047619048,0.16547619047619047,0.07857142857142857,0.025,0.0011904761904761906,0.007142857142857143,0.05
1H6_Pucelle,0.05045871559633028,0.06213511259382819,0.23102585487906588,0.045454545454545456,0.026688907422852376,0.07339449541284404,0.07339449541284404,0.061301084236864055,0.04670558798999166,0.13803169307756463,0.09174311926605505,0.0316930775646372,0.0012510425354462051,0.010425354462051709,0.05629691409507923
1H6_QueenMargaret,0.052980132450331126,0.08609271523178808,0.18874172185430463,0.046357615894039736,0.013245033112582781,0.09271523178807947,0.0695364238410596,0.0695364238410596,0.052980132450331126,0.1357615894039735,0.09602649006622517,0.019867549668874173,0.0,0.029801324503311258,0.046357615894039736
1H6_Reignier,0.05366726296958855,0.057245080500894455,0.2110912343470483,0.05008944543828265,0.026833631484794274,0.07871198568872988,0.08050089445438283,0.057245080500894455,0.05366726296958855,0.11985688729874776,0.11091234347048301,0.026833631484794274,0.005366726296958855,0.007155635062611807,0.06082289803220036
1H6_Salisbury,0.03731343283582089,0.029850746268656716,0.16417910447761194,0.04477611940298507,0.07462686567164178,0.08208955223880597,0.1044776119402985,0.08208955223880597,0.03731343283582089,0.15671641791044777,0.11194029850746269,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.04477611940298507
1H6_Shepherd,0.06637168141592921,0.061946902654867256,0.168141592920354,0.035398230088495575,0.05752212389380531,0.1415929203539823,0.07079646017699115,0.0752212389380531,0.022123893805309734,0.10619469026548672,0.084070796460177,0.05309734513274336,0.0,0.017699115044247787,0.03982300884955752
1H6_Somerset,0.04213938411669368,0.05834683954619125,0.18962722852512157,0.06807131280388978,0.029173419773095625,0.08752025931928688,0.10048622366288493,0.050243111831442464,0.050243111831442464,0.16693679092382496,0.06482982171799027,0.04862236628849271,0.0,0.008103727714748784,0.03565640194489465
1H6_Suffolk,0.043292682926829265,0.06280487804878049,0.22134146341463415,0.048170731707317074,0.020731707317073172,0.061585365853658536,0.0774390243902439,0.06890243902439025,0.04207317073170732,0.14817073170731707,0.10426829268292682,0.03170731707317073,0.0024390243902439024,0.012195121951219513,0.054878048780487805
1H6_Talbot,0.04560854834506125,0.06437320823560073,0.22361219702892884,0.052905916080271044,0.027886369559551732,0.08678655199374512,0.08105290591608028,0.06150638519676831,0.04769351055512119,0.13500130310138128,0.08391972895491269,0.02945009121709669,0.0028668230388324213,0.009642950221527235,0.04769351055512119
1H6_Vernon,0.05434782608695652,0.08695652173913043,0.2210144927536232,0.06159420289855073,0.018115942028985508,0.08695652173913043,0.050724637681159424,0.06159420289855073,0.043478260869565216,0.13405797101449277,0.07608695652173914,0.03985507246376811,0.0,0.007246376811594203,0.057971014492753624
1H6_Warwick,0.043154761904761904,0.0625,0.22767857142857142,0.05952380952380952,0.022321428571428572,0.06101190476190476,0.07589285714285714,0.06101190476190476,0.03422619047619048,0.16517857142857142,0.0818452380952381,0.03422619047619048,0.001488095238095238,0.00744047619047619,0.0625
1H6_York,0.042898550724637684,0.06956521739130435,0.22144927536231884,0.05565217391304348,0.02666666666666667,0.07884057971014492,0.08289855072463768,0.06956521739130435,0.04927536231884058,0.13623188405797101,0.07536231884057971,0.034782608695652174,0.0034782608695652175,0.011594202898550725,0.04173913043478261
2H4_Archbishop,0.0494269340974212,0.053724928366762174,0.23853868194842406,0.05945558739255014,0.03796561604584527,0.053724928366762174,0.07951289398280802,0.0651862464183381,0.036532951289398284,0.12607449856733524,0.09742120343839542,0.03796561604584527,0.002148997134670487,0.013610315186246419,0.04871060171919771
2H4_Bardolph,0.045576407506702415,0.08579088471849866,0.22788203753351208,0.06166219839142091,0.010723860589812333,0.0777479892761394,0.05361930294906166,0.07506702412868632,0.08042895442359249,0.0938337801608579,0.05630026809651475,0.04289544235924933,0.002680965147453083,0.01876675603217158,0.06702412868632708
2H4_Bedford,0.052011776251226695,0.06182531894013739,0.22080471050049066,0.052011776251226695,0.03042198233562316,0.05789990186457311,0.08145240431795878,0.0647693817468106,0.03729146221786065,0.1324828263002944,0.08047105004906771,0.03532875368007851,0.002944062806673209,0.014720314033366046,0.07556427870461237
2H4_Bullcalf,0.07692307692307693,0.09230769230769231,0.13076923076923078,0.08461538461538462,0.007692307692307693,0.1,0.08461538461538462,0.1,0.023076923076923078,0.14615384615384616,0.046153846153846156,0.06153846153846154,0.0,0.015384615384615385,0.03076923076923077
2H4_ChiefJustice,0.0572655690765927,0.06728704366499642,0.2290622763063708,0.07086614173228346,0.018611309949892626,0.052254831782390834,0.07587687902648532,0.05941302791696493,0.03435934144595562,0.12884753042233357,0.08303507516105942,0.030780243378668574,0.004294917680744453,0.014316392269148175,0.0737294201861131
2H4_Chorus,0.028795811518324606,0.0549738219895288,0.2774869109947644,0.04450261780104712,0.015706806282722512,0.07329842931937172,0.06806282722513089,0.07068062827225131,0.02356020942408377,0.13089005235602094,0.08638743455497382,0.049738219895287955,0.007853403141361256,0.0,0.06806282722513089
2H4_Clarence,0.05238095238095238,0.05238095238095238,0.22857142857142856,0.05238095238095238,0.01904761904761905,0.08095238095238096,0.05238095238095238,0.07142857142857142,0.02857142857142857,0.14285714285714285,0.07142857142857142,0.0761904761904762,0.004761904761904762,0.02857142857142857,0.0380952380952381
2H4_Davy,0.037037037037037035,0.08024691358024691,0.2345679012345679,0.05555555555555555,0.030864197530864196,0.05246913580246913,0.07716049382716049,0.10185185185185185,0.04938271604938271,0.10802469135802469,0.09259259259259259,0.021604938271604937,0.0,0.006172839506172839,0.05246913580246913
2H4_DollTearsheet,0.05858854860186418,0.09054593874833555,0.2103861517976032,0.0426098535286285,0.03462050599201065,0.07989347536617843,0.07323568575233022,0.05059920106524634,0.0492676431424767,0.0985352862849534,0.0758988015978695,0.037283621837549935,0.005326231691078562,0.017310252996005325,0.0758988015978695
2H4_Epilogue,0.04668304668304668,0.04668304668304668,0.20147420147420148,0.04914004914004914,0.012285012285012284,0.085995085995086,0.08108108108108109,0.04914004914004914,0.036855036855036855,0.15233415233415235,0.10319410319410319,0.022113022113022112,0.0,0.0171990171990172,0.09582309582309582
2H4_Falstaff,0.04478518293608623,0.08501594048884166,0.22271140124487626,0.04736602398664035,0.020039471686655534,0.06801275239107332,0.07393350538940337,0.058296644906634276,0.03856080157886747,0.14376802793380902,0.08228328525884318,0.040838014270532866,0.0027326552299984817,0.01730681645665705,0.05434947624108092
2H4_Gloucester,0.046052631578947366,0.05921052631578947,0.19736842105263158,0.07236842105263158,0.006578947368421052,0.05263157894736842,0.07236842105263158,0.07236842105263158,0.046052631578947366,0.11842105263157894,0.125,0.06578947368421052,0.0,0.02631578947368421,0.039473684210526314
2H4_Hastings,0.05471698113207547,0.08113207547169811,0.24716981132075472,0.0509433962264151,0.035849056603773584,0.04150943396226415,0.08679245283018867,0.0660377358490566,0.033962264150943396,0.11509433962264151,0.09245283018867924,0.04150943396226415,0.0018867924528301887,0.007547169811320755,0.04339622641509434
2H4_HenryIV,0.042523033309709427,0.05598866052445074,0.2257264351523742,0.040396881644223954,0.041814316087880936,0.07335223245924875,0.08752657689581857,0.0627214741318214,0.039688164422395464,0.15414599574769666,0.0854004252303331,0.032246633593196315,0.003543586109142452,0.011339475549255847,0.04358610914245216
2H4_HenryV,0.05142857142857143,0.06789915966386555,0.21411764705882352,0.052100840336134456,0.027563025210084035,0.07630252100840336,0.07428571428571429,0.052100840336134456,0.03563025210084034,0.1408403361344538,0.09109243697478991,0.04,0.004705882352941176,0.012773109243697478,0.05915966386554622
2H4_LadyPercy,0.05321507760532151,0.06430155210643015,0.22838137472283815,0.05543237250554324,0.013303769401330377,0.050997782705099776,0.10199556541019955,0.05321507760532151,0.04212860310421286,0.13968957871396895,0.0598669623059867,0.05321507760532151,0.0022172949002217295,0.015521064301552107,0.06651884700665188
2H4_LordBardolph,0.05334987593052109,0.04218362282878412,0.2531017369727047,0.06823821339950373,0.02481389578163772,0.04466501240694789,0.08436724565756824,0.05831265508684864,0.04590570719602978,0.141439205955335,0.08064516129032258,0.03598014888337469,0.0024813895781637717,0.013647642679900745,0.05086848635235732
2H4_MistressQuickly,0.049079754601226995,0.0785276073619632,0.19079754601226995,0.05766871165644172,0.03128834355828221,0.08282208588957055,0.0705521472392638,0.05521472392638037,0.04233128834355828,0.09693251533742331,0.09386503067484663,0.051533742331288344,0.0018404907975460123,0.03190184049079755,0.0656441717791411
2H4_Morton,0.04633204633204633,0.06435006435006435,0.23552123552123552,0.07335907335907337,0.01287001287001287,0.05148005148005148,0.08751608751608751,0.05405405405405406,0.03732303732303732,0.1583011583011583,0.0694980694980695,0.039897039897039896,0.001287001287001287,0.014157014157014158,0.05405405405405406
2H4_Mowbray,0.05018587360594796,0.07992565055762081,0.241635687732342,0.048327137546468404,0.03717472118959108,0.05204460966542751,0.08364312267657993,0.06691449814126393,0.02973977695167286,0.13382899628252787,0.09479553903345725,0.02973977695167286,0.0018587360594795538,0.013011152416356878,0.03717472118959108
2H4_Northumberland,0.037601626016260166,0.06097560975609756,0.23983739837398374,0.044715447154471545,0.028455284552845527,0.08028455284552846,0.08841463414634146,0.052845528455284556,0.041666666666666664,0.14532520325203252,0.09044715447154472,0.029471544715447155,0.0040650406504065045,0.012195121951219513,0.04369918699186992
2H4_Pistol,0.059870550161812294,0.061488673139158574,0.21035598705501618,0.043689320388349516,0.021035598705501618,0.10032362459546926,0.07928802588996764,0.05177993527508091,0.04854368932038835,0.11812297734627832,0.10841423948220065,0.0372168284789644,0.008090614886731391,0.014563106796116505,0.0372168284789644
2H4_Poins,0.059233449477351915,0.10975609756097561,0.1916376306620209,0.041811846689895474,0.0156794425087108,0.06097560975609756,0.06968641114982578,0.06097560975609756,0.033101045296167246,0.14285714285714285,0.07665505226480836,0.050522648083623695,0.0,0.029616724738675958,0.05749128919860627
2H4_SERVANTS.FALSTAFF.1,0.045627376425855515,0.057034220532319393,0.23193916349809887,0.06844106463878327,0.015209125475285171,0.07604562737642585,0.053231939163498096,0.07984790874524715,0.030418250950570342,0.11026615969581749,0.10266159695817491,0.04182509505703422,0.0,0.034220532319391636,0.053231939163498096
2H4_Shallow,0.06900328587075576,0.07447973713033954,0.18619934282584885,0.04654983570646221,0.019715224534501644,0.06078860898138007,0.0963855421686747,0.061883899233296825,0.04381161007667032,0.11062431544359255,0.10788608981380066,0.03943044906900329,0.0016429353778751369,0.02792990142387733,0.05366922234392114
2H4_Silence,0.05647840531561462,0.07308970099667775,0.25249169435215946,0.04318936877076412,0.013289036544850499,0.07308970099667775,0.09634551495016612,0.036544850498338874,0.023255813953488372,0.08637873754152824,0.132890365448505,0.053156146179401995,0.0,0.023255813953488372,0.036544850498338874
2H4_Travers,0.036231884057971016,0.07971014492753623,0.2028985507246377,0.050724637681159424,0.007246376811594203,0.036231884057971016,0.07971014492753623,0.07971014492753623,0.050724637681159424,0.15942028985507245,0.12318840579710146,0.036231884057971016,0.007246376811594203,0.007246376811594203,0.043478260869565216
2H4_Warwick,0.030985915492957747,0.054929577464788736,0.22253521126760564,0.06338028169014084,0.016901408450704224,0.054929577464788736,0.07464788732394366,0.059154929577464786,0.036619718309859155,0.1704225352112676,0.1,0.036619718309859155,0.007042253521126761,0.01267605633802817,0.059154929577464786
2H4_Westmoreland,0.05223880597014925,0.05783582089552239,0.22108208955223882,0.07369402985074627,0.018656716417910446,0.043843283582089554,0.08675373134328358,0.06343283582089553,0.0457089552238806,0.13805970149253732,0.06902985074626866,0.03171641791044776,0.0037313432835820895,0.014925373134328358,0.07929104477611941
2H6_Bevis,0.07106598984771574,0.07106598984771574,0.2233502538071066,0.04060913705583756,0.02030456852791878,0.030456852791878174,0.09137055837563451,0.06091370558375635,0.08629441624365482,0.12690355329949238,0.07614213197969544,0.06598984771573604,0.0,0.005076142131979695,0.030456852791878174
2H6_Bolingbroke,0.05,0.06363636363636363,0.2681818181818182,0.02727272727272727,0.022727272727272728,0.07272727272727272,0.05454545454545454,0.08181818181818182,0.05454545454545454,0.10909090909090909,0.08636363636363636,0.031818181818181815,0.00909090909090909,0.00909090909090909,0.05909090909090909
2H6_Buckingham,0.03547066848567531,0.054570259208731244,0.24693042291950887,0.0791268758526603,0.030013642564802184,0.04638472032742155,0.06957708049113233,0.0572987721691678,0.03547066848567531,0.13369713506139155,0.11050477489768076,0.03274215552523874,0.001364256480218281,0.0068212824010914054,0.06002728512960437
2H6_Cade,0.045936395759717315,0.08323517864153906,0.21279937180997252,0.058107577542206516,0.03729878288182175,0.06595995288574794,0.0840204161758932,0.05535924617196702,0.04436592069100903,0.13074204946996468,0.09422850412249706,0.030624263839811542,0.0027483313702394976,0.01060070671378092,0.04397330192383196
2H6_CardinalBeaufort,0.04091816367265469,0.0499001996007984,0.2405189620758483,0.0658682634730539,0.0249500998003992,0.06986027944111776,0.08682634730538923,0.05588822355289421,0.036926147704590816,0.13972055888223553,0.0968063872255489,0.028942115768463075,0.003992015968063872,0.014970059880239521,0.043912175648702596
2H6_Clifford,0.050387596899224806,0.06976744186046512,0.20930232558139536,0.05232558139534884,0.027131782945736434,0.07364341085271318,0.08139534883720931,0.040697674418604654,0.060077519379844964,0.12596899224806202,0.08333333333333333,0.02131782945736434,0.003875968992248062,0.011627906976744186,0.08914728682170543
2H6_Dick,0.060453400503778336,0.06801007556675064,0.19899244332493704,0.07556675062972293,0.015113350125944584,0.04785894206549118,0.07556675062972293,0.08060453400503778,0.07304785894206549,0.11586901763224182,0.10075566750629723,0.03526448362720403,0.0,0.010075566750629723,0.042821158690176324
2H6_DuchessOfGloucester,0.05369718309859155,0.0721830985915493,0.20422535211267606,0.04665492957746479,0.02464788732394366,0.1073943661971831,0.08626760563380281,0.051056338028169015,0.0448943661971831,0.1153169014084507,0.09330985915492958,0.03697183098591549,0.0044014084507042256,0.01584507042253521,0.043133802816901406
2H6_Gloucester,0.0487551867219917,0.07607192254495158,0.21887966804979253,0.056708160442600276,0.02455048409405256,0.08333333333333333,0.0784923928077455,0.05774550484094053,0.04253112033195021,0.13312586445366528,0.08921161825726141,0.03250345781466114,0.0024204702627939143,0.011065006915629323,0.044605809128630707
2H6_HenryVI,0.047968021319120584,0.05729513657561625,0.21885409726848767,0.06329113924050633,0.03397734843437708,0.07028647568287807,0.0776149233844104,0.061958694203864094,0.047634910059960026,0.13557628247834777,0.08627581612258495,0.03431045969353764,0.0036642238507661557,0.012325116588940706,0.048967355096602265
2H6_Holland,0.04405286343612335,0.05726872246696035,0.16740088105726872,0.05286343612334802,0.013215859030837005,0.02643171806167401,0.1277533039647577,0.05286343612334802,0.08370044052863436,0.16740088105726872,0.1145374449339207,0.048458149779735685,0.0,0.013215859030837005,0.030837004405286344
2H6_Horner,0.0319634703196347,0.1050228310502283,0.2009132420091324,0.0730593607305936,0.0091324200913242,0.1004566210045662,0.0867579908675799,0.0639269406392694,0.0365296803652968,0.136986301369863,0.1004566210045662,0.0136986301369863,0.0,0.0091324200913242,0.0319634703196347
2H6_Hume,0.030612244897959183,0.08163265306122448,0.2925170068027211,0.05102040816326531,0.017006802721088437,0.06462585034013606,0.05782312925170068,0.05782312925170068,0.07142857142857142,0.09183673469387756,0.06802721088435375,0.05442176870748299,0.003401360544217687,0.0,0.05782312925170068
2H6_Iden,0.04384133611691023,0.08977035490605428,0.19206680584551147,0.04175365344467641,0.020876826722338204,0.13987473903966596,0.08768267223382047,0.04175365344467641,0.04801670146137787,0.11691022964509394,0.07933194154488518,0.025052192066805846,0.0041753653444676405,0.016701461377870562,0.05219206680584551
2H6_Lieutenant,0.029159519725557463,0.06689536878216124,0.24013722126929674,0.0634648370497427,0.048027444253859346,0.04631217838765009,0.08404802744425385,0.07204116638078903,0.048027444253859346,0.15437392795883362,0.06518010291595197,0.036020583190394515,0.0,0.005145797598627788,0.0411663807890223
2H6_QueenMargaret,0.050683561187062354,0.05901967322440813,0.2260753584528176,0.061020340113371124,0.023674558186062022,0.07435811937312438,0.07635878626208736,0.04601533844614872,0.03867955985328443,0.1417139046348783,0.10003334444814939,0.034678226075358455,0.00266755585195065,0.016005335111703902,0.049016338779593195
