R:A::C:P,0 6,1 3 4,2 5
0 6,0.36774193548387096,0.3741935483870968,0.25806451612903225
1 3 4,0.31654676258992803,0.4676258992805755,0.2158273381294964
2 5,0.2830188679245283,0.4528301886792453,0.2641509433962264
