R:A::C:P,0,1 3,2,4 5 6
0,0.16911764705882354,0.0743801652892562,0.05660377358490566,0.08754208754208755
1 3,0.47058823529411764,0.48760330578512395,0.41509433962264153,0.3501683501683502
2,0.16911764705882354,0.22727272727272727,0.2830188679245283,0.21548821548821548
4 5 6,0.19117647058823528,0.21074380165289255,0.24528301886792453,0.3468013468013468
