R:A::C:P,0,1 3,2,4 5 6
0,0.3150684931506849,0.2465753424657534,0.0821917808219178,0.3561643835616438
1 3,0.19393939393939394,0.3575757575757576,0.13333333333333333,0.3151515151515151
2,0.13372093023255813,0.31976744186046513,0.1744186046511628,0.37209302325581395
4 5 6,0.1262135922330097,0.24757281553398058,0.1262135922330097,0.5
