R:A::C:P,0 4,1 3,2,5,6
0 4,0.6129032258064516,0.22580645161290322,0.06451612903225806,0.06451612903225806,0.03225806451612903
1 3,0.296875,0.46875,0.15625,0.0625,0.015625
2,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0
5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
6,0.0,1.0,0.0,0.0,0.0
