R:A::C:P,comedy,history,tragedy
comedy,0.5463917525773195,0.23024054982817868,0.22336769759450173
history,0.19011406844106463,0.6121673003802282,0.19771863117870722
tragedy,0.3333333333333333,0.26373626373626374,0.40293040293040294
