R:A::C:P,comedy,history,tragedy
comedy,0.19226118500604594,0.08101571946795647,0.07859733978234583
history,0.060459492140266025,0.1946795646916566,0.06287787182587666
tragedy,0.11003627569528417,0.08706166868198308,0.13301088270858524
