R:A::C:P,comedy,history,tragedy
comedy,0.53,0.22333333333333333,0.28634361233480177
history,0.16666666666666666,0.5366666666666666,0.2290748898678414
tragedy,0.30333333333333334,0.24,0.4845814977973568
