character,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
1H4_Archbishop,-0.33881955400999725,-0.3918666352310047,-0.20549014941585325,-0.25591168920806184,-0.2893641962134204,-0.31779541604229194,-0.36792509008421864,-0.3549660288143911,-0.25887778367328595,-0.2248313834577134,-0.21949967667933407,-0.24682868388652937,-0.29579160523277337,-0.25965934672959307,-0.29637308052093936,-0.3228261036130664,-0.28176755241557366,-0.3883297614996426,-0.37302561756491837,-0.22465988003652002,-0.3411715331658289,-0.2417531997170638,-0.26874237888482716,-0.33580995577135164,-0.3508131306389083,-0.47285341894435906,-0.25043074924452197,-0.24236679876343742,-0.26473225511910065,-0.31182878730941016,-0.27607651490256374,-0.32913813374311424,-0.351081293780544,-0.2158564648802976,-0.3296075782170889,-0.26189822600712603,-0.39144726257117257,-0.2969620986400333,-0.4218281361902031
1H4_Bardolph,-0.2229581663737063,-0.3918666352310047,-0.34674311229208593,-0.30190460260526475,-0.3474935465062766,-0.30761993895703205,-0.36792509008421864,-0.45960180236724246,-0.3238984966425342,-0.36871818250608285,-0.3269224524808096,-0.398188399979445,-0.3320833910399347,-0.3332015359567678,-0.4228931638733068,-0.4955261192042554,-0.3836354092530456,-0.3883297614996426,-0.08402273279272915,-0.38475261756328843,-0.355901167621344,-0.3064770371694296,-0.334603010902621,-0.40963802515212794,-0.37049500995450957,-0.47285341894435906,-0.39806574594758104,-0.3432659140262208,-0.2970911534321118,-0.31182878730941016,-0.35628221173950464,-0.42629654476588125,-0.4544478230107541,-0.22939805656550538,-0.3914208015557829,-0.2983609941459253,-0.1731109970079769,-0.3602103883012203,-0.4218281361902031
1H4_Bedford,-0.4381293148411038,-0.45662453658235597,-0.48799607516831867,-0.4552143139292744,-0.46375224709198903,-0.4297256639801507,-0.4782352178460859,-0.45960180236724246,-0.45393992258103066,-0.4533574760639472,-0.47340805584645795,-0.4864815677003124,-0.422812855557838,-0.46557747656568244,-0.4228931638733068,-0.48224150262031773,-0.46852528995093895,-0.44187368536830995,-0.4452763387579657,-0.4463267473812763,-0.4590086088099501,-0.4601961511187983,-0.49705923654651246,-0.44655205984251606,-0.5279500444793199,-0.47285341894435906,-0.5272463680627577,-0.48200219751254797,-0.4588856449971677,-0.4662233431772291,-0.45431139676243243,-0.4748757502772647,-0.5061310876258591,-0.45960511521403746,-0.4686873307291504,-0.4442120667011225,-0.4642260177589045,-0.4761655860133964,-0.4218281361902031
1H4_Blunt,-0.18985491276333744,-0.19759293117695073,-0.20549014941585325,-0.25591168920806184,-0.2602995210669923,-0.32797089312755184,-0.28913214168288487,0.01125917862058859,-0.15484464292248876,-0.20790352474614052,-0.19996826289724762,-0.27205530323534866,-0.24135392652203141,-0.27436778457502803,-0.16985299716857194,-0.2829722538612536,-0.26478957627599503,-0.2633939391394187,-0.15627345398577647,-0.28623400985450786,-0.2675233608882531,-0.3064770371694296,-0.25996096128245466,-0.15123978231941101,-0.39017688927011085,-0.2246306512661549,-0.21352200006875724,-0.25497918817128534,-0.16765556018006705,-0.196032870408546,-0.23151779443759657,-0.23197972272034725,-0.24771476455033384,-0.2158564648802976,-0.2677943548783949,-0.3348237622847246,-0.19737058207055422,-0.3391276250808246,-0.4218281361902031
1H4_Chamberlain,-0.3884744344255505,-0.30552276676253626,-0.3829618207218892,-0.34789751600246765,-0.4056228967991328,-0.3890237556391112,-0.4152008591250189,-0.45960180236724246,-0.4084254235025569,-0.3771821118618693,-0.43434522828228506,-0.42341501932826425,-0.3502292839435154,-0.36261841164763775,-0.3912631430352149,-0.36267995336487924,-0.40627271077248384,-0.44187368536830995,-0.4452763387579657,-0.37243779159969087,-0.3632659848491016,-0.4197437527110697,-0.37851009891448356,-0.33580995577135164,-0.3508131306389083,-0.47285341894435906,-0.4165201205354634,-0.3937154716576125,-0.46535742465977,-0.4662233431772291,-0.37856157197198825,-0.18340051720896375,-0.402764558395649,-0.4054387484732064,-0.3914208015557829,-0.37128653042352394,-0.4157068476337499,-0.42345867796240727,-0.4218281361902031
1H4_DRAWERS.Francis,-0.4877841952566571,-0.46741752014091453,-0.491617946011299,-0.42455237166447246,-0.43468757194556096,-0.4093747098096309,-0.4467180384855524,-0.45960180236724246,-0.44743785128410585,-0.4956771228428794,-0.5027051765195877,-0.4360283290026739,-0.49539642717216065,-0.4802859144111174,-0.4861532055494905,-0.508810735788193,-0.4855032660905176,-0.4954176092369773,-0.517527059951013,-0.47095639930847144,-0.4221845226711622,-0.468286630800344,-0.4751056925405812,-0.4834660945329042,-0.468904406532516,-0.47285341894435906,-0.49033761888699295,-0.46938980810470005,-0.4524138653345655,-0.4662233431772291,-0.47659075699491604,-0.5234549557886482,-0.2993980291654389,-0.44606352352882966,-0.4995939423984974,-0.49282909088618826,-0.4642260177589045,-0.4972483492337921,-0.4218281361902031
1H4_Douglas,-0.14020003234778416,-0.21917889829406784,-0.20549014941585325,-0.24058071807566087,0.030347230397288826,-0.17533873684865348,-0.21033919328155107,-0.3549660288143911,-0.21336328459481216,-0.047088866986198165,-0.24879679735246377,-0.30989523225857757,-0.3320833910399347,-0.27436778457502803,-0.2647430596828475,-0.24311840410944072,-0.13462509253922525,-0.2723179264508633,-0.30077489637187105,-0.13845609829133698,-0.20860482306619252,-0.26602463876170096,-0.23361670847533714,0.03333039113252965,-0.1343124581672941,-0.47285341894435906,-0.32424824759605153,-0.19822343583596969,-0.2906193737695096,-0.35042742627636486,-0.20478256215861626,-0.03766290067481327,-0.402764558395649,-0.37835556510279084,-0.1905278257050274,-0.21328120182206028,-0.3186685073834407,-0.254796572199242,0.3196430387598795
1H4_Falstaff,5.1066656648956785,6.073130516345569,4.397907692012141,4.251393823717823,5.756088234243626,5.10573387040123,4.690582197281409,3.0980144984297033,4.33158455195564,4.506505126426906,3.7746744417573455,3.4740976700643134,4.22253572775881,4.932419212708947,5.49192073284987,4.286935851013285,3.9287705301999347,4.252143640451529,3.0950089997013523,4.307196074567387,4.468054116559868,3.981477194049803,4.56542801122124,4.6106706927406576,4.0972915946869835,3.4987108639069078,4.3262541485503085,4.0836827681284,3.1717827457226875,3.2006473586834696,4.4025891339189895,5.01457447250907,5.0239782261903825,3.724746715515163,4.939969711406575,3.846240317630929,2.7137796254387214,3.719304294845339,1.061114213709962
1H4_Gadshill,-0.27261304678925957,-0.05728414491568955,-0.22359950363075487,-0.2712426603404628,-0.14404082048127984,-0.31779541604229194,-0.3048907313631516,-0.14569448170868843,-0.29138814015791004,-0.09787244312091681,-0.2878596249166367,-0.1459222064912523,-0.005457318775482847,-0.23024247103872314,-0.2014830180066638,-0.25640302069337834,-0.26478957627599503,-0.2633939391394187,-0.30077489637187105,-0.027622664618958844,-0.2380640919772228,-0.19321032162778948,-0.18531891166228834,0.03333039113252965,-0.19335809611409796,-0.2246306512661549,-0.21352200006875724,-0.24236679876343742,-0.2517886957938961,-0.196032870408546,-0.2359736664840933,-0.37771733925449774,-0.24771476455033384,-0.1887732815098821,-0.2677943548783949,-0.27405248205339244,-0.3186685073834407,-0.254796572199242,-0.4218281361902031
1H4_Glendower,0.05841948931442892,0.07223165778701307,0.09512513055151381,0.12736258910196235,-0.11497614533485172,0.017995327771284444,-0.05275329647888353,-0.041058708155837086,0.0792299237668049,-0.02169707891883885,-0.053482659531599225,0.01805081927607297,0.06712625283883979,-0.08315809258437358,0.01992712785997917,-0.003995305598563676,-0.021438584942034183,0.12926150256414198,-0.22852417517882376,0.07089594308982174,0.07862304881635293,0.03332310945549074,0.09129574281244576,0.29172863396524656,-0.19335809611409796,-0.47285341894435906,0.137111117101008,0.022493378801368966,-0.08352242456623797,0.653137186864458,-0.026547680298747576,0.10807471585933721,-0.14434823532012372,0.04143377713864996,0.11853829098844258,0.04195817514953483,0.23930194905583715,0.08252763932708847,0.3196430387598795
