R:A::C:P,0,1 6,2 3 4 5
0,0.029449423815621,0.023047375160051217,0.040973111395646605
1 6,0.09218950064020487,0.17797695262483995,0.22919334186939821
2 3 4 5,0.052496798975672214,0.10115236875800256,0.2535211267605634
