R:A::C:P,0,1 6,2 3 4 5
0,0.3150684931506849,0.2465753424657534,0.4383561643835616
1 6,0.18461538461538463,0.3564102564102564,0.45897435897435895
2 3 4 5,0.1289308176100629,0.24842767295597484,0.6226415094339622
