R:A::C:P,0,1 6,2 3 4 5
0,0.16911764705882354,0.07627118644067797,0.07823960880195599
1 6,0.5294117647058824,0.5889830508474576,0.43765281173594134
2 3 4 5,0.3014705882352941,0.3347457627118644,0.4841075794621027
