R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.6379928315412187,0.24731182795698925,0.11469534050179211
1 3,0.509090909090909,0.3575757575757576,0.13333333333333333
2,0.5058139534883721,0.31976744186046513,0.1744186046511628
