R:A::C:P,0,1,2 5,3 4,6
0,0.3939393939393939,0.21212121212121213,0.0967741935483871,0.14814814814814814,0.0
1,0.42424242424242425,0.6666666666666666,0.41935483870967744,0.37037037037037035,0.0
2 5,0.15151515151515152,0.12121212121212122,0.41935483870967744,0.2962962962962963,0.0
3 4,0.030303030303030304,0.0,0.06451612903225806,0.14814814814814814,1.0
6,0.0,0.0,0.0,0.037037037037037035,0.0
