R:A::C:P,0,1 4 6,2 3,5
0,0.4117647058823529,0.27941176470588236,0.23529411764705882,0.07352941176470588
1 4 6,0.26480836236933797,0.3797909407665505,0.2508710801393728,0.10452961672473868
2 3,0.13793103448275862,0.3448275862068966,0.4068965517241379,0.1103448275862069
5,0.23076923076923078,0.4230769230769231,0.34615384615384615,0.0
