R:A::C:P,0,1 2 5,3,4 6
0,0.2153846153846154,0.11688311688311688,0.0967741935483871,0.06796116504854369
1 2 5,0.6923076923076923,0.6883116883116883,0.7580645161290323,0.6504854368932039
3,0.023076923076923078,0.08225108225108226,0.08064516129032258,0.06796116504854369
4 6,0.06923076923076923,0.11255411255411256,0.06451612903225806,0.21359223300970873
