R:A::C:P,0 2 3 6,1 4,5
0 2 3 6,0.3541666666666667,0.16235632183908047,0.08836206896551724
1 4,0.1781609195402299,0.1235632183908046,0.02442528735632184
5,0.040948275862068964,0.01867816091954023,0.009339080459770116
