R:A::C:P,0 1 4 5,2 6,3
0 1 4 5,0.7849462365591398,0.13978494623655913,0.07526881720430108
2 6,0.4642857142857143,0.32142857142857145,0.21428571428571427
3,0.2,0.4,0.4
