R:A::C:P,0 5,1 2 3 6,4
0 5,0.2154696132596685,0.15331010452961671,0.1896551724137931
1 2 3 6,0.7292817679558011,0.7979094076655052,0.8103448275862069
4,0.055248618784530384,0.04878048780487805,0.0
