R:A::C:P,0,1,2 5,3 4,6
0,0.022988505747126436,0.013649425287356323,0.008620689655172414,0.00646551724137931,0.0014367816091954023
1,0.06609195402298851,0.07255747126436782,0.04597701149425287,0.0603448275862069,0.028735632183908046
2 5,0.040229885057471264,0.04454022988505747,0.07040229885057471,0.07614942528735633,0.035201149425287355
3 4,0.017959770114942528,0.011494252873563218,0.040229885057471264,0.042385057471264365,0.013649425287356323
6,0.035201149425287355,0.02586206896551724,0.07758620689655173,0.07902298850574713,0.06321839080459771
