R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.43333333333333335,0.1,0.08333333333333333,0.05,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.13333333333333333,0.08333333333333333
1,0.19879518072289157,0.2710843373493976,0.12650602409638553,0.05421686746987952,0.08433734939759036,0.018072289156626505,0.060240963855421686,0.09036144578313253,0.0963855421686747
2,0.13580246913580246,0.20987654320987653,0.19753086419753085,0.13580246913580246,0.04938271604938271,0.07407407407407407,0.12345679012345678,0.024691358024691357,0.04938271604938271
3,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.0,0.13636363636363635
4,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.0,0.07142857142857142,0.0,0.07142857142857142
5,0.17647058823529413,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.0,0.058823529411764705
6,0.0,0.0625,0.125,0.125,0.3125,0.125,0.0625,0.1875,0.0
7,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2
p,0.25,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333
