R:A::C:P,0 4 5,1 2,3 6
0 4 5,0.11406844106463879,0.06273764258555133,0.04752851711026616
1 2,0.2832699619771863,0.2414448669201521,0.11596958174904944
3 6,0.057034220532319393,0.03802281368821293,0.039923954372623575
