R:A::C:P,0,1 3 5,2 4 6
0,0.4857142857142857,0.2571428571428571,0.2571428571428571
1 3 5,0.2345679012345679,0.48148148148148145,0.2839506172839506
2 4 6,0.13953488372093023,0.5116279069767442,0.3488372093023256
