R:A::C:P,comedy,history,tragedy
comedy,0.6651162790697674,0.1813953488372093,0.15348837209302327
history,0.1712707182320442,0.6353591160220995,0.19337016574585636
tragedy,0.31446540880503143,0.2578616352201258,0.4276729559748428
