R:A::C:P,comedy,history,tragedy
comedy,0.6383928571428571,0.2,0.2426470588235294
history,0.13839285714285715,0.5897435897435898,0.25735294117647056
tragedy,0.22321428571428573,0.21025641025641026,0.5
