R:A::C:P,0 5,1 4,2 3,6
0 5,0.48,0.2,0.24,0.08
1 4,0.328,0.256,0.312,0.104
2 3,0.21212121212121213,0.24242424242424243,0.3787878787878788,0.16666666666666666
6,0.3333333333333333,0.16666666666666666,0.5,0.0
