R:A::C:P,0 6,1,2 4 5,3
0 6,0.12284482758620689,0.039511494252873564,0.1300287356321839,0.041666666666666664
1,0.09482758620689655,0.07255747126436782,0.08189655172413793,0.02442528735632184
2 4 5,0.08548850574712644,0.048132183908045974,0.1343390804597701,0.05100574712643678
3,0.021551724137931036,0.007902298850574713,0.033045977011494254,0.010775862068965518
