R:A::C:P,0,1,2 3,4 6,5
0,0.12598425196850394,0.0811965811965812,0.028901734104046242,0.020618556701030927,0.029411764705882353
1,0.36220472440944884,0.43162393162393164,0.21098265895953758,0.23195876288659795,0.14705882352941177
2 3,0.2204724409448819,0.2606837606837607,0.3179190751445087,0.25773195876288657,0.29411764705882354
4 6,0.22440944881889763,0.1752136752136752,0.3583815028901734,0.4252577319587629,0.45294117647058824
5,0.06692913385826772,0.05128205128205128,0.0838150289017341,0.06443298969072164,0.07647058823529412
