R:A::C:P,0,1,2 3,4 6,5
0,0.43243243243243246,0.25675675675675674,0.13513513513513514,0.10810810810810811,0.06756756756756757
1,0.24146981627296588,0.2650918635170604,0.19160104986876642,0.23622047244094488,0.06561679790026247
2 3,0.14854111405835543,0.16180371352785147,0.2917771883289125,0.26525198938992045,0.13262599469496023
4 6,0.12284482758620689,0.08836206896551724,0.2672413793103448,0.35560344827586204,0.16594827586206898
5,0.17708333333333334,0.125,0.3020833333333333,0.2604166666666667,0.13541666666666666
