R:A::C:P,0,1,2 3,4 6,5
0,0.022988505747126436,0.013649425287356323,0.007183908045977011,0.005747126436781609,0.0035919540229885057
1,0.06609195402298851,0.07255747126436782,0.05244252873563218,0.06465517241379311,0.017959770114942528
2 3,0.040229885057471264,0.04382183908045977,0.07902298850574713,0.07183908045977011,0.035919540229885055
4 6,0.040948275862068964,0.029454022988505746,0.08908045977011494,0.11853448275862069,0.05531609195402299
5,0.01221264367816092,0.008620689655172414,0.020833333333333332,0.017959770114942528,0.009339080459770116
