R:A::C:P,0,1,2 4,3,5 6
0,0.3150684931506849,0.1780821917808219,0.2465753424657534,0.0684931506849315,0.1917808219178082
1,0.21428571428571427,0.25,0.20714285714285716,0.11071428571428571,0.21785714285714286
2 4,0.14218009478672985,0.15165876777251186,0.33649289099526064,0.13270142180094788,0.23696682464454977
3,0.08,0.16,0.3,0.18,0.28
5 6,0.11377245508982035,0.1437125748502994,0.2994011976047904,0.1317365269461078,0.31137724550898205
