R:A::C:P,0,1,2 4,3,5 6
0,0.029449423815621,0.016645326504481434,0.023047375160051217,0.006402048655569782,0.01792573623559539
1,0.07682458386683738,0.08962868117797695,0.07426376440460948,0.03969270166453265,0.07810499359795134
2 4,0.03841229193341869,0.040973111395646605,0.09090909090909091,0.03585147247119078,0.06402048655569782
3,0.005121638924455826,0.010243277848911651,0.019206145966709345,0.011523687580025609,0.01792573623559539
5 6,0.024327784891165175,0.030729833546734954,0.06402048655569782,0.028169014084507043,0.06658130601792574
