R:A::C:P,0,1,2 4,3,5 6
0,0.16911764705882354,0.08843537414965986,0.08490566037735849,0.05263157894736842,0.07329842931937172
1,0.4411764705882353,0.47619047619047616,0.27358490566037735,0.3263157894736842,0.3193717277486911
2 4,0.22058823529411764,0.21768707482993196,0.33490566037735847,0.29473684210526313,0.2617801047120419
3,0.029411764705882353,0.05442176870748299,0.07075471698113207,0.09473684210526316,0.07329842931937172
5 6,0.13970588235294118,0.16326530612244897,0.2358490566037736,0.23157894736842105,0.27225130890052357
