R:A::C:P,0 2,1 3 5,4,6
0 2,0.34097421203438394,0.4297994269340974,0.11461318051575932,0.11461318051575932
1 3 5,0.3281519861830743,0.42487046632124353,0.13644214162348878,0.11053540587219343
4,0.3287671232876712,0.3698630136986301,0.2191780821917808,0.0821917808219178
6,0.22762148337595908,0.40664961636828645,0.14066496163682865,0.22506393861892582
