R:A::C:P,0 1,2,3,4 6,5
0 1,0.21254801536491677,0.052496798975672214,0.046094750320102434,0.09603072983354674,0.04481434058898848
2,0.06914212548015365,0.03841229193341869,0.030729833546734954,0.04865556978233035,0.03329065300896287
3,0.015364916773367477,0.011523687580025609,0.011523687580025609,0.015364916773367477,0.010243277848911651
4 6,0.04737516005121639,0.026888604353393086,0.024327784891165175,0.06530089628681178,0.026888604353393086
5,0.01792573623559539,0.006402048655569782,0.008962868117797696,0.024327784891165175,0.015364916773367477
