R:A::C:P,0 1,2 3 4,5 6
0 1,0.28517110266159695,0.20342205323193915,0.07034220532319392
2 3 4,0.09125475285171103,0.14638783269961977,0.08365019011406843
5 6,0.034220532319391636,0.057034220532319393,0.028517110266159697
