R:A::C:P,0,1,2 4 6,3 5
0,0.053231939163498096,0.022813688212927757,0.03231939163498099,0.02091254752851711
1,0.12737642585551331,0.0817490494296578,0.1482889733840304,0.07224334600760456
2 4 6,0.049429657794676805,0.049429657794676805,0.14258555133079848,0.08555133079847908
3 5,0.017110266159695818,0.009505703422053232,0.051330798479087454,0.03612167300380228
