R:A::C:P,0 1,2,3,4 5 6
0 1,0.75,0.49019607843137253,0.5405405405405406,0.49264705882352944
2,0.17763157894736842,0.2549019607843137,0.21621621621621623,0.2426470588235294
3,0.013157894736842105,0.11764705882352941,0.08108108108108109,0.08088235294117647
4 5 6,0.05921052631578947,0.13725490196078433,0.16216216216216217,0.18382352941176472
