R:A::C:P,0,1 2,3 4 5 6
0,0.08502024291497975,0.03643724696356275,0.048582995951417005
1 2,0.16194331983805668,0.21862348178137653,0.29959514170040485
3 4 5 6,0.016194331983805668,0.04048582995951417,0.0931174089068826
