R:A::C:P,0,1 2,3 4 5 6
0,0.5,0.21428571428571427,0.2857142857142857
1 2,0.23809523809523808,0.32142857142857145,0.44047619047619047
3 4 5 6,0.10810810810810811,0.2702702702702703,0.6216216216216216
