R:A::C:P,0 4 6,1 2,3,5
0 4 6,0.18238993710691823,0.050314465408805034,0.031446540880503145,0.012578616352201259
1 2,0.1949685534591195,0.2578616352201258,0.14465408805031446,0.05660377358490566
3,0.012578616352201259,0.018867924528301886,0.012578616352201259,0.0
5,0.012578616352201259,0.006289308176100629,0.006289308176100629,0.0
