R:A::C:P,0,1 3,2,4,5,6
0,32,22,7,6,5,2
1 3,109,161,54,65,41,53
2,39,89,41,34,34,38
4,8,18,16,16,9,6
5,17,31,10,14,13,11
6,49,91,40,55,68,88
