R:A::C:P,0 5,1 2 6,3,4
0 5,0.048132183908045974,0.04382183908045977,0.015804597701149427,0.014367816091954023
1 2 6,0.22054597701149425,0.33979885057471265,0.09195402298850575,0.09985632183908046
3,0.023706896551724137,0.028017241379310345,0.010775862068965518,0.010775862068965518
4,0.01221264367816092,0.01939655172413793,0.009339080459770116,0.011494252873563218
