R:A::C:P,0 5,1 2 6,3,4
0 5,0.3941176470588235,0.3588235294117647,0.12941176470588237,0.11764705882352941
1 2 6,0.2932187201528176,0.45176695319961796,0.12225405921680993,0.13276026743075453
3,0.3235294117647059,0.38235294117647056,0.14705882352941177,0.14705882352941177
4,0.2328767123287671,0.3698630136986301,0.1780821917808219,0.2191780821917808
