R:A::C:P,0,1 2 4,3 5 6
0,0.4666666666666667,0.31666666666666665,0.21666666666666667
1 2 4,0.2260536398467433,0.47126436781609193,0.30268199233716475
3 5 6,0.10909090909090909,0.45454545454545453,0.43636363636363634
