R:A::C:P,0,1 2 4,3 5 6
0,0.07446808510638298,0.05053191489361702,0.034574468085106384
1 2 4,0.15691489361702127,0.3271276595744681,0.21010638297872342
3 5 6,0.015957446808510637,0.06648936170212766,0.06382978723404255
