R:A::C:P,0,1,2 3 4 5 6
0,0.053231939163498096,0.022813688212927757,0.053231939163498096
1,0.12737642585551331,0.0817490494296578,0.22053231939163498
2 3 4 5 6,0.06653992395437262,0.058935361216730035,0.3155893536121673
