character,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
1H4_Archbishop,-0.3462153959239556,-0.525713722522691,0.9213819107861283,-0.023725226345603905,-0.04384866117510149,-0.18163462803576022,0.40402931670186465,0.14658523374606894,-0.10640950764195713,0.11078269851992885,-0.6852175223709045,-0.30025139333452905,-0.3828513530553478,-0.1950752919738232,0.5173280883352873
1H4_Bardolph,0.8735021864054188,-0.30645775172115797,0.024653398939344044,0.12386710101387505,-0.0713972959746493,0.3269753821735835,0.14384454345288855,-0.4001014417759316,0.00034364655044723843,-0.38107585611094846,-0.35089016801165507,-0.17666722699704696,-0.3828513530553478,-0.47350682773744784,1.1266705151965952
1H4_Bedford,0.5021324182366274,0.1162043606673396,-0.9331716755641914,0.2769612493284077,-0.3702299446477104,0.6701597854777269,-0.29574958241655325,-0.3095060320571123,0.5450522237508704,0.1415821905556381,0.862260827253658,-0.917593376467666,-0.3828513530553478,-0.7013791843726392,0.2676855962731659
1H4_Blunt,0.23975160376954632,0.2092359669267643,0.43696524766664896,-0.16422446884431444,-0.04866002922778594,-0.394364661184446,0.25398198477126505,-0.17139726887162954,-0.053788882860774996,-0.062327489917932875,-0.12610284874629216,-0.500067397537042,0.013223154480221653,0.03239457272709416,0.24467707165914532
1H4_Chamberlain,-0.028695555473566167,0.7346760392471183,0.22519503966291568,0.2315519680486735,-0.21828114023767933,-0.010392336328794669,-0.555035609200563,-0.3048994858002231,0.1863095288392115,-0.12291062240638741,-0.5230959236955024,0.1985051241120167,-0.3828513530553478,-0.09114473779026207,-0.09421119765583345
1H4_DRAWERS.Francis,-0.5723641109984093,-0.03877174720844286,-1.0120513875821295,0.8342239491933061,0.12583225214957114,1.3222101517555993,-1.0588849849259045,0.8936010090088093,-0.3638329450635499,-0.43483496948236877,-0.44187649265655354,-0.03959588934498233,-0.3828513530553478,2.178927403496181,0.7536256361212773
1H4_Douglas,0.32802389849664526,0.013964398318999685,0.1712004948330197,-0.19606530868083366,0.771072303339305,0.28439826480604946,-0.1595959903143472,-0.43286038045231273,-0.3497291262566648,0.7666491882969038,-0.29548910167550524,0.17716658253817405,-0.3828513530553478,-0.4320238301455052,-0.7752145119174462
1H4_Falstaff,0.20193026481678641,0.44009360893258875,0.041535092255114474,-0.21475335952545482,0.3696466763763925,0.3626434240900255,-0.1837930260153471,-0.3311369585349202,-0.10158884401982989,-0.14631318613952027,-0.13396701339829106,-0.11262533076764004,-0.01891772315999308,0.20040219701185208,-0.14790408427071383
1H4_Gadshill,-0.2572770827569113,0.6384713848281887,0.004701637082295104,-0.2865473863629888,0.24122189634043587,-0.4255056318043917,-0.3674439859872803,0.26321058549203274,0.4781037167561622,-0.24831661589959253,-0.2506766350486538,0.01295258868729805,-0.019371505740909994,-0.027990798804804054,0.2401442201765828
1H4_Glendower,0.057714676411526014,0.1112626440850807,0.3667393184197717,-0.002904119461157236,-0.18525787875654465,0.06545659341086632,-0.23878979334241118,-0.0971613578330844,-0.01849477152526007,-0.1317117890434555,0.2139676200176552,-0.4043211178333599,-0.3828513530553478,-0.18137885471956816,0.10716394999763394
1H4_HenryIV,-0.06875849025077593,-0.07501253113021175,0.46011823722425826,-0.22049886910690097,0.3123884037300774,-0.23029634848920283,0.12077755049868745,-0.052185569637222005,-0.243578988521144,0.06549077173911871,0.07610081022560984,-0.19600809040096448,0.07348997059239659,-0.10958168960466386,0.00224473372544354
1H4_HenryV,0.11219416165939633,0.2023096669602252,0.21963768161836414,-0.15571962652351395,0.5331114971426119,0.15936189283081073,0.07149607510368891,-0.2944125601707517,-0.14116475127242173,-0.025987564864183594,-0.14809542566142408,-0.11750978848850295,-0.021244398083942385,-0.03146054811975286,-0.3575139778952856
1H4_Hotspur,0.14276064104862843,-0.0921775142800768,0.24524171886279142,-0.1991788192873693,0.08864469700137463,0.02986271414383024,0.03058035632866119,-0.013404001859701762,-0.04474501984752323,0.19446604403625406,-0.16270507706908247,-0.10354485562174437,-0.13207735784261485,0.1142304759754185,-0.1997512088847733
1H4_LadyPercy,0.09707137213087323,-0.08466907625131757,0.1534863895547982,-0.20315462610747684,0.057686085256291535,0.6653835076997827,0.10396383925030006,-0.46697392977456537,-0.2472219895674476,-0.1697033971792185,0.21269350955683122,-0.1482141351745927,-0.3828513530553478,-0.14461889032583122,0.22593817016937617
1H4_MESSENGERS.1,2.3125600380594857,-1.151781976498153,-2.7924791731298777,3.434528058315641,-0.8184789176573022,1.1527628526241787,0.9900632357515644,1.2872380642370793,-0.8556269747645033,-2.322377172301128,0.6063617891898812,-0.917593376467666,-0.3828513530553478,-0.7013791843726392,2.0623505161667595
