character,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
1H4_Archbishop,-0.33881955400999697,-0.39186663523100473,-0.20549014941585309,-0.25591168920806134,-0.28936419621341997,-0.31779541604229217,-0.21949967667933415,-0.24682868388652923,-0.29579160523277354,-0.28176755241557394,-0.38832976149964304,-0.3508131306389081,-0.4728534189443579,-0.35108129378054304,-0.21585646488029744
1H4_Bardolph,-0.2229581663737061,-0.39186663523100473,-0.34674311229208565,-0.30190460260526414,-0.3474935465062761,-0.30761993895703227,-0.32692245248080964,-0.3981883999794448,-0.3320833910399349,-0.383635409253046,-0.38832976149964304,-0.3704950099545094,-0.4728534189443579,-0.4544478230107529,-0.22939805656550522
1H4_Bedford,-0.43812931484110346,-0.456624536582356,-0.4879960751683183,-0.45521431392927353,-0.46375224709198837,-0.42972566398015105,-0.4734080558464581,-0.4864815677003122,-0.4228128555578382,-0.4685252899509394,-0.4418736853683105,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.4596051152140371
1H4_Blunt,-0.1898549127633373,-0.19759293117695076,-0.20549014941585309,-0.25591168920806134,-0.2602995210669919,-0.32797089312755207,-0.19996826289724767,-0.2720553032353485,-0.24135392652203153,-0.26478957627599525,-0.26339393913941905,-0.3901768892701107,-0.22463065126615434,-0.2477147645503332,-0.21585646488029744
1H4_Chamberlain,-0.38847443442555024,-0.3055227667625363,-0.3829618207218889,-0.34789751600246693,-0.4056228967991322,-0.38902375563911146,-0.43434522828228517,-0.42341501932826403,-0.35022928394351555,-0.4062727107724842,-0.4418736853683105,-0.3508131306389081,-0.4728534189443579,-0.402764558395648,-0.40543874847320605
1H4_DRAWERS.Francis,-0.48778419525665667,-0.4674175201409146,-0.4916179460112986,-0.42455237166447163,-0.4346875719455603,-0.40937470980963125,-0.5027051765195878,-0.4360283290026737,-0.49539642717216087,-0.4855032660905181,-0.4954176092369779,-0.4689044065325158,-0.4728534189443579,-0.2993980291654381,-0.44606352352882933
1H4_Douglas,-0.14020003234778405,-0.21917889829406786,-0.20549014941585309,-0.2405807180756604,0.030347230397288785,-0.1753387368486536,-0.24879679735246382,-0.3098952322585774,-0.3320833910399349,-0.1346250925392254,-0.2723179264508636,-0.134312458167294,-0.4728534189443579,-0.402764558395648,-0.37835556510279056
1H4_Falstaff,5.106665664895674,6.07313051634557,4.397907692012137,4.251393823717814,5.756088234243618,5.105733870401234,3.774674441757347,3.4740976700643116,4.222535727758813,3.9287705301999383,4.252143640451535,4.097291594686981,3.4987108639068993,5.023978226190369,3.7247467155151597
1H4_Gadshill,-0.27261304678925935,-0.05728414491568956,-0.22359950363075468,-0.27124266034046224,-0.1440408204812796,-0.31779541604229217,-0.28785962491663675,-0.1459222064912522,-0.00545731877548285,-0.26478957627599525,-0.26339393913941905,-0.19335809611409785,-0.22463065126615434,-0.2477147645503332,-0.18877328150988196
1H4_Glendower,0.05841948931442887,0.07223165778701308,0.09512513055151373,0.1273625891019621,-0.11497614533485155,0.01799532777128446,-0.05348265953159924,0.01805081927607296,0.06712625283883983,-0.021438584942034204,0.12926150256414215,-0.19335809611409785,-0.4728534189443579,-0.14434823532012336,0.04143377713864992
1H4_HenryIV,1.7963403038587922,1.7019721751293546,2.2899788613975893,1.8291003847984662,2.4717799426972467,1.3408073488550714,2.075441442715825,1.985727128483975,1.3917764348002286,1.9083913695900756,2.181778584196394,1.5386472836588148,2.009374257837678,1.3027831739028144,1.815382287900866
1H4_HenryV,3.81563877409129,4.065635574453678,3.75321468196164,3.638154978421777,5.320118107047197,3.548885876356469,3.618423131500655,2.8560454960182393,3.151928046447553,3.3175633891751057,3.3418969346841885,3.231288904800525,2.7540425608722887,2.8532811123559623,2.438295505420423
1H4_Hotspur,3.898396908117212,3.0618881035077323,3.7821896487054825,3.438852353700565,3.4018495473829446,3.2029196554576327,3.5110003556991796,3.7137505538780946,3.6418671548442316,3.6797602134861176,3.2972769981269656,3.2903345427473285,1.7611514901594743,3.5768468169674312,2.81746007260624
1H4_LadyPercy,-0.12364840554259965,-0.1867999476183922,-0.14029647424220726,-0.17925683354605665,-0.1440408204812796,-0.012531103484495236,-0.13160831465994507,-0.2720553032353485,-0.24135392652203153,-0.19687767171768056,-0.09383818022197217,-0.19335809611409785,-0.4728534189443579,-0.2477147645503332,-0.12106532308384316
1H4_MESSENGERS.1,-0.5043358220618411,-0.5213824379337074,-0.5278366544411018,-0.5165381984588773,-0.49281692223841644,-0.5009540035769703,-0.5124708834106311,-0.5243214967235411,-0.5316882129793222,-0.5307778691293945,-0.5311135584827562,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.5137714819548681
1H4_MESSENGERS.2,-0.5043358220618411,-0.5213824379337074,-0.5169710419121608,-0.5318691695912782,-0.49281692223841644,-0.5009540035769703,-0.5124708834106311,-0.5369348063979507,-0.5135423200757415,-0.525118543749535,-0.5311135584827562,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
1H4_MESSENGERS.X,-0.43812931484110346,-0.4997964708165903,-0.4916179460112986,-0.45521431392927353,-0.49281692223841644,-0.41955018689489115,-0.4636423489554149,-0.4864815677003122,-0.5135423200757415,-0.4798439407106585,-0.48649362192553336,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
1H4_MistressQuickly,-0.09054515193223082,-0.1652139805012751,-0.2525744703745973,-0.0412780933544482,0.14660593098300106,0.00781985068602456,-0.28785962491663675,-0.24682868388652923,-0.24135392652203153,-0.31006417931487174,-0.19200204064786247,0.0625063349887188,0.023592116412049228,0.01070155852519141,-0.13460691476905093
1H4_Mortimer,-0.057441898321862,-0.024905194240013896,-0.04250596148173855,-0.14859489128125478,-0.08591147018842349,-0.03288205765501503,-0.11207690087785861,0.030664128950482587,-0.2050621407148702,-0.049735211841332,-0.09383818022197217,-0.31144937200770556,-0.22463065126615434,-0.09266497070501845,-0.16169009813946644
1H4_Northumberland,-0.33881955400999697,-0.39186663523100473,-0.34312124144910533,-0.33256654487006604,-0.4056228967991322,-0.35849732438333176,-0.3659852800449826,-0.3981883999794448,-0.3320833910399349,-0.29874552855515263,-0.3704817868767539,-0.4492225272169145,-0.22463065126615434,-0.2477147645503332,-0.40543874847320605
1H4_Ostler,-0.5208874488670255,-0.5213824379337074,-0.5278366544411018,-0.5472001407236792,-0.49281692223841644,-0.5111294806622302,-0.5222365903016742,-0.5369348063979507,-0.5316882129793222,-0.5307778691293945,-0.5400375457942008,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
1H4_Peto,-0.47123256845147227,-0.4242455859066804,-0.44091175420957407,-0.4705452850616745,-0.4056228967991322,-0.38902375563911146,-0.4734080558464581,-0.46125494835149294,-0.45910464136499957,-0.474184615330799,-0.4418736853683105,-0.4492225272169145,-0.4728534189443579,-0.2993980291654381,-0.4596051152140371
1H4_Poins,-0.02433864471149318,0.3312632631924184,-0.0823465407545221,0.05070773343995743,0.2047352812758572,-0.08375944308131451,0.1613628920713518,-0.032402419421565555,-0.2050621407148702,-0.12330644177950627,-0.05814223097619388,0.00346069704191496,0.2718148840902528,-0.040981706089913514,-0.16169009813946644
1H4_SERVANTS.HOTSPUR.1,-0.5208874488670255,-0.5105894543751488,-0.5205929127551412,-0.4705452850616745,-0.4346875719455603,-0.48060304940645054,-0.5222365903016742,-0.5243214967235411,-0.5316882129793222,-0.5081405676099563,-0.5132655838598671,-0.5082681651637183,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
1H4_Sheriff,-0.42157768803591905,-0.47821050369947316,-0.4771304626393773,-0.45521431392927353,-0.46375224709198837,-0.41955018689489115,-0.4734080558464581,-0.4990948773747218,-0.5135423200757415,-0.4798439407106585,-0.4954176092369779,-0.4492225272169145,-0.4728534189443579,-0.4544478230107529,-0.4731467068992448
1H4_SirMichael,-0.48778419525665667,-0.4997964708165903,-0.4771304626393773,-0.42455237166447163,-0.46375224709198837,-0.45007661815067085,-0.42457952139124194,-0.46125494835149294,-0.5135423200757415,-0.4968219168502372,-0.4954176092369779,-0.4885862858481171,-0.4728534189443579,-0.35108129378054304,-0.5137714819548681
1H4_TRAVELERS.CARRIERS,-0.5208874488670255,-0.5213824379337074,-0.5205929127551412,-0.5472001407236792,-0.49281692223841644,-0.5111294806622302,-0.5124708834106311,-0.5369348063979507,-0.5316882129793222,-0.5307778691293945,-0.5311135584827562,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
1H4_TRAVELERS.CARRIERS.1,-0.2229581663737061,-0.3271087338796534,-0.3974493040938102,-0.5012072273264764,-0.4056228967991322,-0.35849732438333176,-0.4148138145001987,-0.41080170965385443,-0.3320833910399349,-0.3892947346329056,-0.38832976149964304,-0.3901768892701107,-0.22463065126615434,-0.2477147645503332,-0.4596051152140371
1H4_TRAVELERS.CARRIERS.2,-0.45468094164628786,-0.38107365167244617,-0.3829618207218889,-0.37855945826726883,-0.3765582216527042,-0.37884827855385156,-0.42457952139124194,-0.4486416386770833,-0.3320833910399349,-0.4175913615322034,-0.3704817868767539,-0.4689044065325158,-0.4728534189443579,-0.4544478230107529,-0.4596051152140371
1H4_TRAVELERS.CARRIERS.X,-0.5208874488670255,-0.4890034872580317,-0.5242147835981215,-0.5472001407236792,-0.49281692223841644,-0.5111294806622302,-0.5222365903016742,-0.5243214967235411,-0.5316882129793222,-0.5307778691293945,-0.5400375457942008,-0.5279500444793196,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
1H4_TRAVELERS.GENTLEMEN,-0.5043358220618411,-0.5213824379337074,-0.5097273002262002,-0.5472001407236792,-0.46375224709198837,-0.5111294806622302,-0.5027051765195878,-0.4990948773747218,-0.5316882129793222,-0.5307778691293945,-0.5132655838598671,-0.4885862858481171,-0.4728534189443579,-0.5061310876258578,-0.5273130736400758
