R:A::C:P,0,1,2 4,3 5,6
0,0.4666666666666667,0.13333333333333333,0.18333333333333332,0.13333333333333333,0.08333333333333333
1,0.28313253012048195,0.18674698795180722,0.25301204819277107,0.12650602409638553,0.15060240963855423
2 4,0.12631578947368421,0.17894736842105263,0.3473684210526316,0.15789473684210525,0.18947368421052632
3 5,0.1282051282051282,0.02564102564102564,0.358974358974359,0.358974358974359,0.1282051282051282
6,0.0625,0.125,0.5,0.25,0.0625
