R:A::C:P,0,1,2 4,3 5,6
0,0.3010752688172043,0.13559322033898305,0.10185185185185185,0.12903225806451613,0.09259259259259259
1,0.5053763440860215,0.5254237288135594,0.3888888888888889,0.3387096774193548,0.46296296296296297
2 4,0.12903225806451613,0.288135593220339,0.3055555555555556,0.24193548387096775,0.3333333333333333
3 5,0.053763440860215055,0.01694915254237288,0.12962962962962962,0.22580645161290322,0.09259259259259259
6,0.010752688172043012,0.03389830508474576,0.07407407407407407,0.06451612903225806,0.018518518518518517
