R:A::C:P,0 3 4 5,1 2,6
0 3 4 5,0.17541613316261204,0.07426376440460948,0.030729833546734954
1 2,0.3047375160051216,0.21254801536491677,0.06145966709346991
6,0.08194622279129321,0.03713188220230474,0.02176696542893726
