R:A::C:P,0 1 6,2 3 5,4
0 1 6,0.6934865900383141,0.5314009661835749,0.6896551724137931
2 3 5,0.26436781609195403,0.4057971014492754,0.3103448275862069
4,0.0421455938697318,0.06280193236714976,0.0
